Date,Open,High,Low,Close,Volume,Adjusted Close
29/02/2000,7590.899902,7700.359863,7590.899902,7644.549805,0,7644.549805
1/3/2000,7645.299805,7769.009766,7618.600098,7727.930176,0,7727.930176
2/3/2000,7720.899902,7950.660156,7639.930176,7945.77002,0,7945.77002
3/3/2000,7952.279785,8022.47998,7874.569824,7960.029785,0,7960.029785
6/3/2000,7960.089844,8030.589844,7925.200195,7975.779785,0,7975.779785
7/3/2000,7971.22998,8136.160156,7922.319824,8064.970215,0,8064.970215
8/3/2000,8069.97998,8097.680176,7949.379883,7987,0,7987
9/3/2000,7984.209961,8084.919922,7877.189941,7949.149902,0,7949.149902
10/3/2000,7952.509766,8076.310059,7952.509766,7975.950195,0,7975.950195
13/03/2000,7977.060059,7991.069824,7630.310059,7693.850098,0,7693.850098
14/03/2000,7695.790039,7757.029785,7630.100098,7650.049805,0,7650.049805
15/03/2000,7633.200195,7633.200195,7411.759766,7414.459961,0,7414.459961
16/03/2000,7416.640137,7648.279785,7416.640137,7583.959961,0,7583.959961
17/03/2000,7594.990234,7834.540039,7574.52002,7710.919922,0,7710.919922
20/03/2000,7716.240234,7887.970215,7716.240234,7872.379883,0,7872.379883
21/03/2000,7865.47998,7865.47998,7735.740234,7807.930176,0,7807.930176
22/03/2000,7827.560059,7949.720215,7787.089844,7798.620117,0,7798.620117
23/03/2000,7803.689941,7873.029785,7677.080078,7694.779785,0,7694.779785
24/03/2000,7706.5,7932.419922,7706.5,7932.419922,0,7932.419922
27/03/2000,7932.709961,7939.919922,7832.060059,7892.490234,0,7892.490234
28/03/2000,7891.149902,8031.209961,7880.120117,7931.930176,0,7931.930176
29/03/2000,7930.819824,7963.700195,7859.439941,7864.759766,0,7864.759766
30/03/2000,7834.560059,7849.529785,7610.509766,7644.890137,0,7644.890137
31/03/2000,7649.879883,7704.279785,7522.700195,7599.390137,0,7599.390137
3/4/2000,7599.779785,7641.529785,7404.370117,7429.220215,0,7429.220215
4/4/2000,7431.419922,7566.919922,7430.180176,7522.799805,0,7522.799805
5/4/2000,7502.089844,7538.720215,7205.859863,7330.77002,0,7330.77002
6/4/2000,7345.009766,7480.129883,7325.720215,7446.209961,0,7446.209961
7/4/2000,7470.390137,7533.359863,7399.810059,7522.200195,0,7522.200195
10/4/2000,7534.910156,7614.810059,7507.930176,7516.950195,0,7516.950195
11/4/2000,7513.120117,7513.120117,7366.490234,7442.660156,0,7442.660156
12/4/2000,7438.259766,7517.75,7414.379883,7443.069824,0,7443.069824
13/04/2000,7421.060059,7450.390137,7302.819824,7449.060059,0,7449.060059
14/04/2000,7440.049805,7440.049805,7168.899902,7214.830078,0,7214.830078
17/04/2000,7201.660156,7201.660156,6890.959961,7187.140137,0,7187.140137
18/04/2000,7186.180176,7305.029785,7094.919922,7196.490234,0,7196.490234
19/04/2000,7204.330078,7305.939941,7146.52002,7216.709961,0,7216.709961
20/04/2000,7216.220215,7242.799805,7157.950195,7157.950195,0,7157.950195
25/04/2000,7164.149902,7317.060059,7096.379883,7280.509766,0,7280.509766
26/04/2000,7293.100098,7444.279785,7293.100098,7388.549805,0,7388.549805
27/04/2000,7386.609863,7413.819824,7156.830078,7221.740234,0,7221.740234
28/04/2000,7223.27002,7436.450195,7223.27002,7414.680176,0,7414.680176
2/5/2000,7407.529785,7561.669922,7405.700195,7555.919922,0,7555.919922
3/5/2000,7547.910156,7571.720215,7362.75,7376.930176,0,7376.930176
4/5/2000,7388.680176,7419.740234,7321.430176,7386.709961,0,7386.709961
5/5/2000,7391.620117,7530.819824,7333.47998,7530.819824,0,7530.819824
8/5/2000,7532.970215,7532.970215,7383.220215,7408.089844,0,7408.089844
9/5/2000,7407.890137,7407.950195,7225.180176,7280.540039,0,7280.540039
10/5/2000,7273.560059,7313.27002,7102.589844,7120.859863,0,7120.859863
11/5/2000,7111.279785,7277.560059,7013.700195,7259.47998,0,7259.47998
12/5/2000,7269.870117,7331.029785,7206.089844,7269.279785,0,7269.279785
15/05/2000,7266.080078,7278.029785,7188.25,7195.149902,0,7195.149902
16/05/2000,7203.580078,7398.47998,7203.580078,7371.060059,0,7371.060059
17/05/2000,7370.180176,7378.569824,7197.830078,7211.509766,0,7211.509766
18/05/2000,7214.5,7258.609863,7158.540039,7181.580078,0,7181.580078
19/05/2000,7182.459961,7182.459961,6958.919922,6989.029785,0,6989.029785
22/05/2000,6983.459961,7040.569824,6818.700195,6912.959961,0,6912.959961
23/05/2000,6918.930176,7017.240234,6883.390137,6927.689941,0,6927.689941
24/05/2000,6920.140137,6920.140137,6794.080078,6834.879883,0,6834.879883
25/05/2000,6846.370117,6998.310059,6846.370117,6978.870117,0,6978.870117
26/05/2000,6969.009766,6972.209961,6833.109863,6839.330078,0,6839.330078
29/05/2000,6956.140137,7029.799805,6956.140137,7016.660156,0,7016.660156
30/05/2000,7024.600098,7150.5,7024.600098,7119.259766,0,7119.259766
31/05/2000,7127.259766,7213.97998,7101.140137,7109.669922,0,7109.669922
1/6/2000,7117.569824,7277.52002,7117.569824,7272.759766,0,7272.759766
2/6/2000,7286.189941,7460.509766,7246.169922,7438.950195,0,7438.950195
5/6/2000,7456.220215,7486.399902,7354.839844,7408.02002,0,7408.02002
6/6/2000,7404.779785,7464.759766,7298.22998,7359.799805,0,7359.799805
7/6/2000,7363.660156,7363.660156,7241.580078,7285.930176,0,7285.930176
8/6/2000,7293.740234,7390.5,7211.970215,7253.459961,0,7253.459961
9/6/2000,7246.459961,7354.319824,7233.649902,7246.790039,0,7246.790039
12/6/2000,7251.290039,7315.049805,7224.720215,7240.100098,0,7240.100098
13/06/2000,7222.77002,7307.339844,7173.640137,7268.910156,0,7268.910156
14/06/2000,7292.77002,7374.600098,7251.22998,7350.939941,0,7350.939941
15/06/2000,7347.75,7388.240234,7324.600098,7328.620117,0,7328.620117
16/06/2000,7344.439941,7368.569824,7246.77002,7252.580078,0,7252.580078
19/06/2000,7134.169922,7225.339844,7134.169922,7198.799805,0,7198.799805
20/06/2000,7207.589844,7270.200195,7201.879883,7227.27002,0,7227.27002
21/06/2000,7227.049805,7240.009766,7090.5,7100.089844,0,7100.089844
22/06/2000,7112.149902,7172.859863,7028.339844,7064.72998,0,7064.72998
23/06/2000,7056.819824,7081.580078,6976.970215,6980.410156,0,6980.410156
26/06/2000,6986.890137,7085.27002,6975.069824,7027.189941,0,7027.189941
27/06/2000,7029.549805,7064.439941,6966.450195,7048.959961,0,7048.959961
28/06/2000,7050.839844,7072.640137,7010.669922,7054.299805,0,7054.299805
29/06/2000,7055.419922,7058,6851.839844,6881.939941,0,6881.939941
30/06/2000,6882.939941,6935.180176,6866.850098,6882.439941,0,6882.439941
3/7/2000,6912.970215,6962.02002,6842.609863,6962.02002,0,6962.02002
4/7/2000,6958.399902,6976.080078,6881.140137,6944.359863,0,6944.359863
5/7/2000,6946.72998,7090.109863,6946.72998,6961.72998,0,6961.72998
6/7/2000,6947.209961,6978.930176,6905.240234,6972.799805,0,6972.799805
7/7/2000,6957.009766,7051.060059,6919.939941,7044.77002,0,7044.77002
10/7/2000,7052.680176,7126.040039,7031.330078,7066.220215,0,7066.220215
11/7/2000,7068.089844,7069.490234,6955.580078,7006.049805,0,7006.049805
12/7/2000,7015.839844,7100.359863,7011.680176,7065.970215,0,7065.970215
13/07/2000,7073.810059,7178.450195,7008.959961,7166.509766,0,7166.509766
14/07/2000,7193.22998,7342.220215,7173.419922,7321.939941,0,7321.939941
17/07/2000,7320.100098,7430.700195,7320.100098,7430.700195,0,7430.700195
18/07/2000,7417.02002,7449.779785,7355.310059,7406.910156,0,7406.910156
19/07/2000,7406.240234,7406.240234,7321.27002,7366.569824,0,7366.569824
20/07/2000,7364.640137,7491.799805,7303.910156,7480.140137,0,7480.140137
21/07/2000,7481.189941,7503.319824,7374.600098,7378.859863,0,7378.859863
24/07/2000,7377.97998,7428.169922,7314.200195,7314.200195,1000000,7314.200195
25/07/2000,7323.240234,7358.640137,7294.060059,7329.459961,1000000,7329.459961
26/07/2000,7330.140137,7368.339844,7250.220215,7268,1000000,7268
27/07/2000,7291.140137,7333.02002,7170.810059,7183.439941,1000000,7183.439941
28/07/2000,7188.629883,7222.109863,7076.370117,7128.299805,1000000,7128.299805
31/07/2000,7135.390137,7251.879883,7112.939941,7190.370117,1000000,7190.370117
1/8/2000,7194.029785,7244.549805,7094.930176,7145.529785,1000000,7145.529785
2/8/2000,7151.5,7197.319824,7068.959961,7112.450195,1000000,7112.450195
3/8/2000,7113.080078,7113.080078,6954.600098,7011.740234,1000000,7011.740234
4/8/2000,7040.25,7112.970215,7007.209961,7016.589844,1000000,7016.589844
7/8/2000,7020.649902,7135.279785,7020.649902,7113.220215,1000000,7113.220215
8/8/2000,7110.470215,7194.220215,7079.740234,7143.959961,1000000,7143.959961
9/8/2000,7129.700195,7268.640137,7129.700195,7226.709961,1000000,7226.709961
10/8/2000,7228.700195,7318.939941,7213.379883,7280.970215,1000000,7280.970215
11/8/2000,7289.259766,7327.220215,7225.029785,7322.97998,1000000,7322.97998
14/08/2000,7323.870117,7369.009766,7297.029785,7331.669922,1000000,7331.669922
15/08/2000,7336.72998,7380.189941,7276.040039,7307.430176,1000000,7307.430176
16/08/2000,7314.569824,7363.640137,7291.009766,7315.27002,1000000,7315.27002
17/08/2000,7320.689941,7336.22998,7214.680176,7278.430176,1000000,7278.430176
18/08/2000,7286.319824,7320.609863,7216.620117,7232.419922,1000000,7232.419922
21/08/2000,7233.740234,7258.870117,7147.149902,7199.339844,1000000,7199.339844
22/08/2000,7208.390137,7282.209961,7208.390137,7249.200195,1000000,7249.200195
23/08/2000,7257.339844,7263.549805,7157.850098,7232.779785,1000000,7232.779785
24/08/2000,7233.779785,7279.200195,7213.200195,7230.259766,1000000,7230.259766
25/08/2000,7232.370117,7333.089844,7232.370117,7307.169922,1000000,7307.169922
28/08/2000,7320.930176,7395.810059,7310.290039,7339.220215,1000000,7339.220215
29/08/2000,7342.040039,7355.580078,7277.169922,7294.399902,1000000,7294.399902
30/08/2000,7292.459961,7292.459961,7176.240234,7192.689941,1000000,7192.689941
31/08/2000,7191,7251.310059,7168.52002,7244.790039,1000000,7244.790039
1/9/2000,7221.410156,7397.120117,7221.410156,7344.669922,1000000,7344.669922
4/9/2000,7355.740234,7453.359863,7355.740234,7445.560059,1000000,7445.560059
5/9/2000,7448.080078,7456.709961,7369.359863,7391.27002,1000000,7391.27002
6/9/2000,7397.049805,7434.02002,7315.149902,7329.899902,1000000,7329.899902
7/9/2000,7327.660156,7383.600098,7283.790039,7373.339844,1000000,7373.339844
8/9/2000,7373.899902,7393.879883,7248.939941,7261.040039,1000000,7261.040039
11/9/2000,7267.680176,7273.299805,7196.640137,7214.450195,1000000,7214.450195
12/9/2000,7213.180176,7213.180176,7129.029785,7135.75,1000000,7135.75
13/09/2000,7134.560059,7169.529785,6994.180176,7006.259766,1000000,7006.259766
14/09/2000,7010.700195,7101.5,7006.640137,7049.819824,1000000,7049.819824
15/09/2000,7048.879883,7077.580078,6976.410156,6999.540039,1000000,6999.540039
18/09/2000,6959.930176,6977.25,6873.399902,6891.689941,1000000,6891.689941
19/09/2000,6865.870117,6931.720215,6839.299805,6915.490234,1000000,6915.490234
20/09/2000,6953.25,6973.310059,6726.459961,6765.22998,1000000,6765.22998
21/09/2000,6774.259766,6817.089844,6581.930176,6682.919922,1000000,6682.919922
22/09/2000,6677.830078,6740.25,6468.459961,6740.25,1000000,6740.25
25/09/2000,6739.279785,6827.069824,6739.279785,6788.689941,1000000,6788.689941
26/09/2000,6779.810059,6827.890137,6726.240234,6765.040039,1000000,6765.040039
27/09/2000,6761.930176,6857.47998,6716.839844,6814.060059,1000000,6814.060059
28/09/2000,6809.589844,6846.990234,6727.319824,6832.759766,1000000,6832.759766
29/09/2000,6835.129883,6884.629883,6771.660156,6798.120117,1000000,6798.120117
2/10/2000,6800.069824,6906.830078,6766.100098,6862.259766,1000000,6862.259766
4/10/2000,6857.47998,6896.540039,6760.709961,6823.430176,0,6823.430176
5/10/2000,6819.120117,6917.169922,6819.120117,6892.490234,0,6892.490234
6/10/2000,6895.709961,6921.080078,6712.47998,6776.390137,0,6776.390137
9/10/2000,6776.040039,6776.040039,6624.549805,6680.779785,0,6680.779785
10/10/2000,6683.689941,6726.450195,6655.509766,6673.149902,0,6673.149902
11/10/2000,6668.939941,6668.939941,6467.290039,6554.140137,0,6554.140137
12/10/2000,6569.859863,6649.25,6383.169922,6465.259766,0,6465.259766
13/10/2000,6452.109863,6661.299805,6385.549805,6661.299805,0,6661.299805
16/10/2000,6668.120117,6725.330078,6578.779785,6627.25,0,6627.25
17/10/2000,6622.009766,6668.560059,6521.75,6531.709961,0,6531.709961
18/10/2000,6523.75,6523.75,6297.490234,6470.060059,0,6470.060059
19/10/2000,6489.850098,6620.779785,6488.689941,6619.430176,100000,6619.430176
20/10/2000,6616.759766,6663.180176,6533.149902,6615.899902,100000,6615.899902
23/10/2000,6614.180176,6651.100098,6542.870117,6620.870117,100000,6620.870117
24/10/2000,6617.72998,6835.160156,6603.490234,6802.810059,100000,6802.810059
25/10/2000,6794.47998,6810.299805,6701.310059,6748.220215,100000,6748.220215
26/10/2000,6749.009766,6858.100098,6718.549805,6767.899902,1000000,6767.899902
27/10/2000,6768.870117,6930.359863,6768.870117,6924.680176,1000000,6924.680176
30/10/2000,6921.330078,6955.919922,6880.180176,6926.569824,1000000,6926.569824
31/10/2000,6928.689941,7087.919922,6928.689941,7077.439941,1000000,7077.439941
1/11/2000,7093.839844,7114.200195,7015.52002,7059.069824,1000000,7059.069824
2/11/2000,7067.700195,7135.890137,7048.879883,7088.640137,1000000,7088.640137
3/11/2000,7092.02002,7152.450195,7072.370117,7128.27002,1000000,7128.27002
6/11/2000,7139.939941,7185.660156,7111.5,7136.299805,1000000,7136.299805
7/11/2000,7140.25,7140.25,7028.790039,7083.700195,1000000,7083.700195
8/11/2000,7075.819824,7130.209961,7004.930176,7010.200195,1000000,7010.200195
9/11/2000,7005.200195,7019.569824,6930.290039,6959.5,1000000,6959.5
10/11/2000,6962.939941,7013.069824,6831.399902,6851.689941,1000000,6851.689941
13/11/2000,6839.97998,6839.97998,6690.609863,6742.100098,1000000,6742.100098
14/11/2000,6740.640137,6966.649902,6740.640137,6966.649902,1000000,6966.649902
15/11/2000,6976.160156,6976.629883,6882,6961.089844,1000000,6961.089844
16/11/2000,6950.939941,6950.939941,6805.149902,6811.490234,1000000,6811.490234
17/11/2000,6824,6839.919922,6724.069824,6752.290039,1000000,6752.290039
20/11/2000,6755.22998,6794.410156,6598.419922,6605.529785,1000000,6605.529785
21/11/2000,6594.879883,6679.870117,6571.560059,6666.060059,1000000,6666.060059
22/11/2000,6669.75,6669.75,6474.5,6510.540039,1000000,6510.540039
23/11/2000,6508.529785,6617.790039,6476.629883,6596.930176,1000000,6596.930176
24/11/2000,6607.97998,6710.450195,6572.339844,6664.180176,1000000,6664.180176
27/11/2000,6665.25,6804.220215,6665.25,6696.910156,1000000,6696.910156
28/11/2000,6696.709961,6717.740234,6603.609863,6625.560059,1000000,6625.560059
29/11/2000,6609.759766,6655.359863,6534.819824,6598.319824,1000000,6598.319824
30/11/2000,6598.069824,6598.069824,6361.430176,6372.330078,1000000,6372.330078
1/12/2000,6379.259766,6542.720215,6379.259766,6512.910156,1000000,6512.910156
4/12/2000,6507.640137,6507.640137,6343.450195,6408.100098,1000000,6408.100098
5/12/2000,6412.149902,6637.089844,6412.149902,6637.089844,1000000,6637.089844
6/12/2000,6645.149902,6721.899902,6606.430176,6622.25,1000000,6622.25
7/12/2000,6621.609863,6650.080078,6495.259766,6583.129883,1000000,6583.129883
8/12/2000,6567.990234,6745.910156,6567.990234,6691.25,1000000,6691.25
11/12/2000,6702.25,6806.450195,6702.25,6782.52002,1000000,6782.52002
12/12/2000,6781.620117,6813.299805,6733.589844,6733.589844,1000000,6733.589844
13/12/2000,6741.589844,6797.859863,6585.180176,6620.209961,1000000,6620.209961
14/12/2000,6617.459961,6617.459961,6449.580078,6475.839844,1000000,6475.839844
15/12/2000,6455.209961,6455.209961,6331.299805,6331.299805,1000000,6331.299805
18/12/2000,6337.810059,6467.330078,6337.810059,6390.25,1000000,6390.25
19/12/2000,6392.439941,6505.75,6309.140137,6479.279785,1000000,6479.279785
20/12/2000,6467.060059,6467.060059,6226.640137,6248.759766,0,6248.759766
21/12/2000,6240.120117,6291.02002,6110.259766,6200.709961,0,6200.709961
22/12/2000,6210.810059,6281.72998,6201.439941,6251.399902,0,6251.399902
27/12/2000,6252.109863,6357.759766,6252.109863,6328.160156,0,6328.160156
28/12/2000,6337.060059,6393.27002,6323,6371.640137,0,6371.640137
29/12/2000,6376.100098,6469.740234,6364.100098,6433.609863,0,6433.609863
2/1/2001,6431.140137,6439.22998,6289.819824,6289.819824,0,6289.819824
3/1/2001,6284.870117,6467.819824,6172.439941,6434.959961,0,6434.959961
4/1/2001,6443.870117,6556.939941,6356.919922,6376.540039,0,6376.540039
5/1/2001,6383.330078,6485.339844,6344.160156,6382.310059,0,6382.310059
8/1/2001,6368.830078,6426.640137,6337.950195,6392.169922,0,6392.169922
9/1/2001,6408.060059,6462.5,6354.970215,6404.52002,0,6404.52002
10/1/2001,6402.189941,6413.560059,6293.490234,6320.069824,0,6320.069824
11/1/2001,6320.939941,6477.660156,6320.939941,6465.209961,0,6465.209961
12/1/2001,6480.819824,6552.52002,6467.120117,6490.029785,0,6490.029785
15/01/2001,6506.700195,6553.75,6481.169922,6522.870117,0,6522.870117
16/01/2001,6521.279785,6539.640137,6452.620117,6502.890137,0,6502.890137
17/01/2001,6540.040039,6668.669922,6540.040039,6653.379883,0,6653.379883
18/01/2001,6642.700195,6661.120117,6587.509766,6635.759766,0,6635.759766
19/01/2001,6644.419922,6737.180176,6632.810059,6651.529785,0,6651.529785
22/01/2001,6652.459961,6688.830078,6594.189941,6675,0,6675
23/01/2001,6678.220215,6722.410156,6601.879883,6722.410156,0,6722.410156
24/01/2001,6723.209961,6759.009766,6690.720215,6706.669922,0,6706.669922
25/01/2001,6700.970215,6775.259766,6677.810059,6727.490234,0,6727.490234
26/01/2001,6713.399902,6713.399902,6650.339844,6695.200195,0,6695.200195
29/01/2001,6699.100098,6750.959961,6659.97998,6750.959961,0,6750.959961
30/01/2001,6746.120117,6792.810059,6706.160156,6739.299805,0,6739.299805
31/01/2001,6745.899902,6795.140137,6720.569824,6795.140137,0,6795.140137
1/2/2001,6788.569824,6788.569824,6704.680176,6704.680176,0,6704.680176
2/2/2001,6709.899902,6750.990234,6624.189941,6638.200195,0,6638.200195
5/2/2001,6633.779785,6635.799805,6592.209961,6628.069824,0,6628.069824
6/2/2001,6632.490234,6693.450195,6620.029785,6693.029785,0,6693.029785
7/2/2001,6691.359863,6691.359863,6578.959961,6578.959961,0,6578.959961
8/2/2001,6585.399902,6662.77002,6580.240234,6636.810059,0,6636.810059
9/2/2001,6637.129883,6637.129883,6497.069824,6497.069824,0,6497.069824
12/2/2001,6498.930176,6572.370117,6498.930176,6564.910156,0,6564.910156
13/02/2001,6567.850098,6603.169922,6545.02002,6557.930176,0,6557.930176
14/02/2001,6556.089844,6556.089844,6444.160156,6479.870117,0,6479.870117
15/02/2001,6480.339844,6591.669922,6480.339844,6591.669922,0,6591.669922
16/02/2001,6587.459961,6587.459961,6439.259766,6439.259766,0,6439.259766
19/02/2001,6441.259766,6493.609863,6441.259766,6472.209961,0,6472.209961
20/02/2001,6471.029785,6530.129883,6425.649902,6451.569824,0,6451.569824
21/02/2001,6453.759766,6453.759766,6312.140137,6347.990234,0,6347.990234
22/02/2001,6347.430176,6363.549805,6216.52002,6277.990234,0,6277.990234
23/02/2001,6279.279785,6312.100098,6071.350098,6075.339844,0,6075.339844
26/02/2001,6079.970215,6209.129883,6079.970215,6189.069824,0,6189.069824
27/02/2001,6191.870117,6254.819824,6162.509766,6220.47998,0,6220.47998
28/02/2001,6221.700195,6284.810059,6170,6208.240234,0,6208.240234
1/3/2001,6212.660156,6212.660156,6094.759766,6123.379883,0,6123.379883
2/3/2001,6123.589844,6183.910156,6052.009766,6159.02002,0,6159.02002
5/3/2001,6172.350098,6218.790039,6134.02002,6216.379883,0,6216.379883
6/3/2001,6218.120117,6310.180176,6218.120117,6284.060059,0,6284.060059
7/3/2001,6274.209961,6342.540039,6249.700195,6305.640137,0,6305.640137
8/3/2001,6308.72998,6339.919922,6245.720215,6267.060059,0,6267.060059
9/3/2001,6264.220215,6264.220215,6193.330078,6204.419922,0,6204.419922
12/3/2001,6202.370117,6202.370117,6043.339844,6046.560059,0,6046.560059
13/03/2001,6038.850098,6038.850098,5935.069824,5962.930176,0,5962.930176
14/03/2001,5969.509766,6025.930176,5663.540039,5794.120117,0,5794.120117
15/03/2001,5819.689941,5889.950195,5767.060059,5889.950195,0,5889.950195
16/03/2001,5881.620117,5907.069824,5728.879883,5734.490234,0,5734.490234
19/03/2001,5732.850098,5805.709961,5650.299805,5657.290039,0,5657.290039
20/03/2001,5663.660156,5788.990234,5663.660156,5782.160156,0,5782.160156
21/03/2001,5780.600098,5780.600098,5600.890137,5622.089844,0,5622.089844
22/03/2001,5599.02002,5621.060059,5351.47998,5388.02002,0,5388.02002
23/03/2001,5396.629883,5574.990234,5396.629883,5544.669922,0,5544.669922
26/03/2001,5557.819824,5756.589844,5557.819824,5726.970215,0,5726.970215
27/03/2001,5724.149902,5938.209961,5689.180176,5938.209961,0,5938.209961
28/03/2001,5938.209961,5938.209961,5775.439941,5817.52002,0,5817.52002
29/03/2001,5812.649902,5879.299805,5713.560059,5879.299805,0,5879.299805
30/03/2001,5870.100098,5944.25,5805.27002,5829.950195,0,5829.950195
2/4/2001,5843.370117,5912.259766,5702.930176,5760.759766,0,5760.759766
3/4/2001,5747.049805,5747.049805,5511.759766,5553.459961,0,5553.459961
4/4/2001,5537.939941,5632.129883,5383.990234,5597.660156,0,5597.660156
5/4/2001,5615.080078,5781.709961,5615.080078,5773.339844,0,5773.339844
6/4/2001,5790.930176,5839.109863,5651.830078,5698.879883,0,5698.879883
9/4/2001,5695.77002,5809.879883,5657.870117,5781.009766,0,5781.009766
10/4/2001,5787.240234,5917.779785,5787.240234,5913.839844,0,5913.839844
11/4/2001,5925.299805,6019.259766,5879.22998,5951.160156,0,5951.160156
12/4/2001,5953.390137,6013.379883,5910.459961,6002.299805,0,6002.299805
17/04/2001,6004.319824,6004.319824,5827.620117,5935.580078,0,5935.580078
18/04/2001,5941.240234,6188.77002,5941.240234,6164.879883,0,6164.879883
19/04/2001,6178.009766,6224.299805,6107.430176,6181.910156,0,6181.910156
20/04/2001,6176.180176,6198.169922,6100.870117,6127.970215,0,6127.970215
23/04/2001,6118.240234,6119.350098,6032.740234,6051.47998,0,6051.47998
24/04/2001,6059.370117,6164.02002,6042.689941,6124.569824,0,6124.569824
25/04/2001,6124.209961,6140.839844,6060.660156,6115.189941,0,6115.189941
26/04/2001,6120.149902,6164.629883,6058.459961,6123.660156,0,6123.660156
27/04/2001,6116.830078,6186.680176,6075.049805,6175.240234,0,6175.240234
30/04/2001,6176.72998,6271.200195,6176.72998,6264.509766,0,6264.509766
2/5/2001,6272.029785,6296.620117,6185.140137,6213.839844,0,6213.839844
3/5/2001,6211.649902,6236.459961,6061.589844,6089.169922,0,6089.169922
4/5/2001,6096.620117,6138.279785,6001.509766,6138.279785,0,6138.279785
7/5/2001,6137.919922,6193.450195,6097.97998,6122.620117,0,6122.620117
8/5/2001,6111.600098,6172.77002,6071.669922,6108.720215,0,6108.720215
9/5/2001,6107.330078,6107.330078,6025.859863,6063.939941,0,6063.939941
10/5/2001,6047.169922,6222.240234,6047.169922,6165.180176,0,6165.180176
11/5/2001,6161.529785,6192.379883,6122.890137,6141.02002,0,6141.02002
14/05/2001,6122.450195,6122.450195,6040.27002,6064.680176,0,6064.680176
15/05/2001,6072.870117,6095.709961,6027.450195,6070.379883,0,6070.379883
16/05/2001,6060.75,6157.740234,5960.459961,6148.439941,0,6148.439941
17/05/2001,6167.109863,6226.580078,6139.669922,6173.810059,0,6173.810059
18/05/2001,6168.640137,6213.120117,6124.939941,6186.870117,0,6186.870117
21/05/2001,6193.129883,6260.129883,6139.240234,6249.870117,0,6249.870117
22/05/2001,6250.319824,6337.470215,6245.649902,6270.589844,0,6270.589844
23/05/2001,6259.97998,6288.950195,6209.27002,6215.25,0,6215.25
24/05/2001,6209.97998,6306.350098,6193.160156,6278.899902,0,6278.899902
25/05/2001,6281.140137,6303.720215,6204.540039,6223.569824,0,6223.569824
