Date,Open,High,Low,Close,Volume,Adjusted Close
16/03/2000,6708.399902,6708.399902,6708.399902,6708.399902,0,6708.399902
17/03/2000,6692.959961,6692.959961,6692.959961,6692.959961,0,6692.959961
20/03/2000,6673.5,6673.5,6673.5,6673.5,0,6673.5
21/03/2000,6796.689941,6796.689941,6796.689941,6796.689941,0,6796.689941
22/03/2000,6801.450195,6801.450195,6801.450195,6801.450195,0,6801.450195
23/03/2000,6897.350098,6897.350098,6897.350098,6897.350098,0,6897.350098
24/03/2000,6899.359863,6899.359863,6899.359863,6899.359863,0,6899.359863
27/03/2000,6863.830078,6863.830078,6863.830078,6863.830078,0,6863.830078
28/03/2000,6824.919922,6824.919922,6824.919922,6824.919922,0,6824.919922
29/03/2000,6866.160156,6866.160156,6866.160156,6866.160156,0,6866.160156
30/03/2000,6827.140137,6827.140137,6827.140137,6827.140137,0,6827.140137
31/03/2000,6848.609863,6848.609863,6848.609863,6848.609863,0,6848.609863
3/4/2000,6975.069824,6975.069824,6975.069824,6975.069824,0,6975.069824
4/4/2000,6897.240234,6897.240234,6897.240234,6897.240234,0,6897.240234
5/4/2000,6878.529785,6878.529785,6878.529785,6878.529785,0,6878.529785
6/4/2000,6965.870117,6965.870117,6965.870117,6965.870117,0,6965.870117
7/4/2000,6972.640137,6972.640137,6972.640137,6972.640137,0,6972.640137
10/4/2000,6975.600098,6975.600098,6975.600098,6975.600098,0,6975.600098
11/4/2000,6991.350098,6991.350098,6991.350098,6991.350098,0,6991.350098
12/4/2000,6917.859863,6917.859863,6917.859863,6917.859863,0,6917.859863
13/04/2000,6815.930176,6815.930176,6815.930176,6815.930176,0,6815.930176
14/04/2000,6465.72998,6465.72998,6465.72998,6465.72998,0,6465.72998
17/04/2000,6557.930176,6557.930176,6557.930176,6557.930176,0,6557.930176
18/04/2000,6712.310059,6712.310059,6712.310059,6712.310059,0,6712.310059
19/04/2000,6696.029785,6696.029785,6696.029785,6696.029785,0,6696.029785
20/04/2000,6760.950195,6760.950195,6760.950195,6760.950195,0,6760.950195
24/04/2000,6790.240234,6790.240234,6790.240234,6790.240234,0,6790.240234
25/04/2000,6965.660156,6965.660156,6965.660156,6965.660156,0,6965.660156
26/04/2000,6918.5,6918.5,6918.5,6918.5,0,6918.5
27/04/2000,6877.680176,6877.680176,6877.680176,6877.680176,0,6877.680176
28/04/2000,6811.169922,6811.169922,6811.169922,6811.169922,0,6811.169922
1/5/2000,6878.950195,6878.950195,6878.950195,6878.950195,0,6878.950195
2/5/2000,6827.990234,6827.990234,6827.990234,6827.990234,0,6827.990234
3/5/2000,6681.649902,6681.649902,6681.649902,6681.649902,0,6681.649902
4/5/2000,6676.990234,6676.990234,6676.990234,6676.990234,0,6676.990234
5/5/2000,6749.529785,6749.529785,6749.529785,6749.529785,0,6749.529785
8/5/2000,6770.359863,6770.359863,6770.359863,6770.359863,0,6770.359863
9/5/2000,6727.959961,6727.959961,6727.959961,6727.959961,0,6727.959961
10/5/2000,6644.109863,6644.109863,6644.109863,6644.109863,0,6644.109863
11/5/2000,6734.299805,6734.299805,6734.299805,6734.299805,0,6734.299805
12/5/2000,6797.430176,6797.430176,6797.430176,6797.430176,0,6797.430176
15/05/2000,6934.040039,6934.040039,6934.040039,6934.040039,0,6934.040039
16/05/2000,6966.290039,6966.290039,6966.290039,6966.290039,0,6966.290039
17/05/2000,6883.290039,6883.290039,6883.290039,6883.290039,0,6883.290039
18/05/2000,6868.589844,6868.589844,6868.589844,6868.589844,0,6868.589844
19/05/2000,6762.430176,6762.430176,6762.430176,6762.430176,0,6762.430176
22/05/2000,6713.470215,6713.470215,6713.470215,6713.470215,0,6713.470215
23/05/2000,6664.410156,6664.410156,6664.410156,6664.410156,0,6664.410156
24/05/2000,6716.220215,6716.220215,6716.220215,6716.220215,0,6716.220215
25/05/2000,6659.339844,6659.339844,6659.339844,6659.339844,0,6659.339844
26/05/2000,6649.709961,6649.709961,6649.709961,6649.709961,0,6649.709961
30/05/2000,6781.779785,6781.779785,6781.779785,6781.779785,0,6781.779785
31/05/2000,6805.25,6805.25,6805.25,6805.25,0,6805.25
1/6/2000,6888.359863,6888.359863,6888.359863,6888.359863,0,6888.359863
2/6/2000,6975.379883,6975.379883,6975.379883,6975.379883,0,6975.379883
5/6/2000,6927.490234,6927.490234,6927.490234,6927.490234,0,6927.490234
6/6/2000,6904.649902,6904.649902,6904.649902,6904.649902,0,6904.649902
7/6/2000,6935.100098,6935.100098,6935.100098,6935.100098,0,6935.100098
8/6/2000,6893.439941,6893.439941,6893.439941,6893.439941,0,6893.439941
9/6/2000,6856.430176,6856.430176,6856.430176,6856.430176,0,6856.430176
12/6/2000,6838.879883,6838.879883,6838.879883,6838.879883,0,6838.879883
13/06/2000,6911.310059,6911.310059,6911.310059,6911.310059,0,6911.310059
14/06/2000,6944.089844,6944.089844,6944.089844,6944.089844,0,6944.089844
15/06/2000,6951.589844,6951.589844,6951.589844,6951.589844,0,6951.589844
16/06/2000,6869.540039,6869.540039,6869.540039,6869.540039,0,6869.540039
19/06/2000,6918.919922,6918.919922,6918.919922,6918.919922,0,6918.919922
20/06/2000,6865.100098,6865.100098,6865.100098,6865.100098,0,6865.100098
21/06/2000,6862.140137,6862.140137,6862.140137,6862.140137,0,6862.140137
22/06/2000,6783.470215,6783.470215,6783.470215,6783.470215,0,6783.470215
23/06/2000,6766.759766,6766.759766,6766.759766,6766.759766,0,6766.759766
26/06/2000,6808.850098,6808.850098,6808.850098,6808.850098,0,6808.850098
27/06/2000,6806.419922,6806.419922,6806.419922,6806.419922,0,6806.419922
28/06/2000,6811.700195,6811.700195,6811.700195,6811.700195,0,6811.700195
29/06/2000,6796.27002,6796.27002,6796.27002,6796.27002,0,6796.27002
30/06/2000,6798.169922,6798.169922,6798.169922,6798.169922,0,6798.169922
3/7/2000,6874.930176,6874.930176,6874.930176,6874.930176,0,6874.930176
5/7/2000,6819,6819,6819,6819,0,6819
6/7/2000,6827.990234,6827.990234,6827.990234,6827.990234,0,6827.990234
7/7/2000,6919.029785,6919.029785,6919.029785,6919.029785,0,6919.029785
10/7/2000,6939.430176,6939.430176,6939.430176,6939.430176,0,6939.430176
11/7/2000,6977.600098,6977.600098,6977.600098,6977.600098,0,6977.600098
12/7/2000,6990.609863,6990.609863,6990.609863,6990.609863,0,6990.609863
13/07/2000,6975.600098,6975.600098,6975.600098,6975.600098,0,6975.600098
14/07/2000,7018.839844,7018.839844,7018.839844,7018.839844,0,7018.839844
17/07/2000,7012.5,7012.5,7012.5,7012.5,0,7012.5
18/07/2000,6959.740234,6959.740234,6959.740234,6959.740234,0,6959.740234
19/07/2000,6946.410156,6946.410156,6946.410156,6946.410156,0,6946.410156
20/07/2000,6980.669922,6980.669922,6980.669922,6980.669922,0,6980.669922
21/07/2000,6929.810059,6929.810059,6929.810059,6929.810059,0,6929.810059
24/07/2000,6883.5,6883.5,6883.5,6883.5,0,6883.5
25/07/2000,6899.990234,6899.990234,6899.990234,6899.990234,0,6899.990234
26/07/2000,6818.049805,6818.049805,6818.049805,6818.049805,0,6818.049805
27/07/2000,6843.319824,6843.319824,6843.319824,6843.319824,0,6843.319824
28/07/2000,6758.310059,6758.310059,6758.310059,6758.310059,0,6758.310059
31/07/2000,6773.850098,6773.850098,6773.850098,6773.850098,0,6773.850098
1/8/2000,6851.350098,6851.350098,6851.350098,6851.350098,0,6851.350098
2/8/2000,6876.200195,6876.200195,6876.200195,6876.200195,0,6876.200195
3/8/2000,6891.009766,6891.009766,6891.009766,6891.009766,0,6891.009766
4/8/2000,6955.290039,6955.290039,6955.290039,6955.290039,0,6955.290039
7/8/2000,7015.879883,7015.879883,7015.879883,7015.879883,0,7015.879883
8/8/2000,7038.930176,7038.930176,7038.930176,7038.930176,0,7038.930176
9/8/2000,6984.689941,6984.689941,6984.689941,6984.689941,0,6984.689941
10/8/2000,6970.72998,6970.72998,6970.72998,6970.72998,0,6970.72998
11/8/2000,7028.779785,7028.779785,7028.779785,7028.779785,0,7028.779785
14/08/2000,7106.080078,7106.080078,7106.080078,7106.080078,0,7106.080078
15/08/2000,7063.359863,7063.359863,7063.359863,7063.359863,0,7063.359863
16/08/2000,7044.75,7044.75,7044.75,7044.75,0,7044.75
17/08/2000,7096.97998,7096.97998,7096.97998,7096.97998,0,7096.97998
18/08/2000,7073.299805,7073.299805,7073.299805,7073.299805,0,7073.299805
21/08/2000,7096.669922,7096.669922,7096.669922,7096.669922,0,7096.669922
22/08/2000,7101.529785,7101.529785,7101.529785,7101.529785,0,7101.529785
23/08/2000,7107.870117,7107.870117,7107.870117,7107.870117,0,7107.870117
24/08/2000,7104.910156,7104.910156,7104.910156,7104.910156,0,7104.910156
25/08/2000,7111.149902,7111.149902,7111.149902,7111.149902,0,7111.149902
28/08/2000,7140.02002,7140.02002,7140.02002,7140.02002,0,7140.02002
29/08/2000,7120.77002,7120.77002,7120.77002,7120.77002,0,7120.77002
30/08/2000,7089.259766,7089.259766,7089.259766,7089.259766,0,7089.259766
31/08/2000,7132.299805,7132.299805,7132.299805,7132.299805,0,7132.299805
1/9/2000,7164.549805,7164.549805,7164.549805,7164.549805,0,7164.549805
5/9/2000,7149.959961,7149.959961,7149.959961,7149.959961,0,7149.959961
6/9/2000,7131.560059,7131.560059,7131.560059,7131.560059,0,7131.560059
7/9/2000,7142.450195,7142.450195,7142.450195,7142.450195,0,7142.450195
8/9/2000,7144.990234,7144.990234,7144.990234,7144.990234,0,7144.990234
11/9/2000,7160.950195,7160.950195,7160.950195,7160.950195,0,7160.950195
12/9/2000,7146.149902,7146.149902,7146.149902,7146.149902,0,7146.149902
13/09/2000,7139.589844,7139.589844,7139.589844,7139.589844,0,7139.589844
14/09/2000,7131.140137,7131.140137,7131.140137,7131.140137,0,7131.140137
15/09/2000,7078.27002,7078.27002,7078.27002,7078.27002,0,7078.27002
18/09/2000,6976.339844,6976.339844,6976.339844,6976.339844,0,6976.339844
19/09/2000,6990.399902,6990.399902,6990.399902,6990.399902,0,6990.399902
20/09/2000,6913.529785,6913.529785,6913.529785,6913.529785,0,6913.529785
21/09/2000,6917.649902,6917.649902,6917.649902,6917.649902,0,6917.649902
22/09/2000,6971.680176,6971.680176,6971.680176,6971.680176,0,6971.680176
25/09/2000,6973.160156,6973.160156,6973.160156,6973.160156,0,6973.160156
26/09/2000,6924,6924,6924,6924,0,6924
27/09/2000,6936.899902,6936.899902,6936.899902,6936.899902,0,6936.899902
28/09/2000,7060.609863,7060.609863,7060.609863,7060.609863,0,7060.609863
29/09/2000,7010.810059,7010.810059,7010.810059,7010.810059,0,7010.810059
2/10/2000,7046.02002,7046.02002,7046.02002,7046.02002,0,7046.02002
3/10/2000,7027.509766,7027.509766,7027.509766,7027.509766,0,7027.509766
4/10/2000,7033.009766,7033.009766,7033.009766,7033.009766,0,7033.009766
5/10/2000,7061.879883,7061.879883,7061.879883,7061.879883,0,7061.879883
6/10/2000,6937.640137,6937.640137,6937.640137,6937.640137,0,6937.640137
9/10/2000,6910.459961,6910.459961,6910.459961,6910.459961,0,6910.459961
10/10/2000,6876.72998,6876.72998,6876.72998,6876.72998,0,6876.72998
11/10/2000,6771.629883,6771.629883,6771.629883,6771.629883,0,6771.629883
12/10/2000,6599.279785,6599.279785,6599.279785,6599.279785,0,6599.279785
13/10/2000,6741.919922,6741.919922,6741.919922,6741.919922,0,6741.919922
16/10/2000,6784.850098,6784.850098,6784.850098,6784.850098,0,6784.850098
17/10/2000,6655.740234,6655.740234,6655.740234,6655.740234,0,6655.740234
18/10/2000,6609.740234,6609.740234,6609.740234,6609.740234,0,6609.740234
19/10/2000,6753.02002,6753.02002,6753.02002,6753.02002,0,6753.02002
20/10/2000,6790.129883,6790.129883,6790.129883,6790.129883,0,6790.129883
23/10/2000,6791.399902,6791.399902,6791.399902,6791.399902,0,6791.399902
24/10/2000,6836.339844,6836.339844,6836.339844,6836.339844,0,6836.339844
25/10/2000,6730.180176,6730.180176,6730.180176,6730.180176,0,6730.180176
26/10/2000,6698.25,6698.25,6698.25,6698.25,0,6698.25
27/10/2000,6777.870117,6777.870117,6777.870117,6777.870117,0,6777.870117
30/10/2000,6920.819824,6920.819824,6920.819824,6920.819824,0,6920.819824
31/10/2000,7042.319824,7042.319824,7042.319824,7042.319824,0,7042.319824
1/11/2000,7026.240234,7026.240234,7026.240234,7026.240234,0,7026.240234
2/11/2000,7012.819824,7012.819824,7012.819824,7012.819824,0,7012.819824
3/11/2000,6992.939941,6992.939941,6992.939941,6992.939941,0,6992.939941
6/11/2000,7035.649902,7035.649902,7035.649902,7035.649902,0,7035.649902
7/11/2000,7026.459961,7026.459961,7026.459961,7026.459961,0,7026.459961
8/11/2000,6997.689941,6997.689941,6997.689941,6997.689941,0,6997.689941
9/11/2000,6938.47998,6938.47998,6938.47998,6938.47998,0,6938.47998
10/11/2000,6835.279785,6835.279785,6835.279785,6835.279785,0,6835.279785
13/11/2000,6757.140137,6757.140137,6757.140137,6757.140137,0,6757.140137
14/11/2000,6857.279785,6857.279785,6857.279785,6857.279785,0,6857.279785
15/11/2000,6884.450195,6884.450195,6884.450195,6884.450195,0,6884.450195
16/11/2000,6841.419922,6841.419922,6841.419922,6841.419922,0,6841.419922
17/11/2000,6806.72998,6806.72998,6806.72998,6806.72998,0,6806.72998
20/11/2000,6707.339844,6707.339844,6707.339844,6707.339844,0,6707.339844
21/11/2000,6716.75,6716.75,6716.75,6716.75,0,6716.75
22/11/2000,6624.02002,6624.02002,6624.02002,6624.02002,0,6624.02002
24/11/2000,6683.549805,6683.549805,6683.549805,6683.549805,0,6683.549805
27/11/2000,6734.72998,6734.72998,6734.72998,6734.72998,0,6734.72998
28/11/2000,6707.22998,6707.22998,6707.22998,6707.22998,0,6707.22998
29/11/2000,6739.910156,6739.910156,6739.910156,6739.910156,0,6739.910156
30/11/2000,6659.120117,6659.120117,6659.120117,6659.120117,0,6659.120117
1/12/2000,6677.209961,6677.209961,6677.209961,6677.209961,0,6677.209961
4/12/2000,6739.799805,6739.799805,6739.799805,6739.799805,0,6739.799805
5/12/2000,6907.5,6907.5,6907.5,6907.5,0,6907.5
6/12/2000,6827.669922,6827.669922,6827.669922,6827.669922,0,6827.669922
7/12/2000,6817.72998,6817.72998,6817.72998,6817.72998,0,6817.72998
8/12/2000,6929.709961,6929.709961,6929.709961,6929.709961,0,6929.709961
11/12/2000,6952.549805,6952.549805,6952.549805,6952.549805,0,6952.549805
12/12/2000,6925.790039,6925.790039,6925.790039,6925.790039,0,6925.790039
13/12/2000,6907.819824,6907.819824,6907.819824,6907.819824,0,6907.819824
14/12/2000,6826.189941,6826.189941,6826.189941,6826.189941,0,6826.189941
15/12/2000,6723.410156,6723.410156,6723.410156,6723.410156,0,6723.410156
18/12/2000,6801.339844,6801.339844,6801.339844,6801.339844,0,6801.339844
19/12/2000,6765.709961,6765.709961,6765.709961,6765.709961,0,6765.709961
20/12/2000,6608.259766,6608.259766,6608.259766,6608.259766,0,6608.259766
21/12/2000,6653.839844,6653.839844,6653.839844,6653.839844,0,6653.839844
22/12/2000,6762.430176,6762.430176,6762.430176,6762.430176,0,6762.430176
26/12/2000,6831.580078,6831.580078,6831.580078,6831.580078,0,6831.580078
27/12/2000,6911.620117,6911.620117,6911.620117,6911.620117,0,6911.620117
28/12/2000,6977.600098,6977.600098,6977.600098,6977.600098,0,6977.600098
29/12/2000,6945.569824,6945.569824,6945.569824,6945.569824,0,6945.569824
2/1/2001,6785.689941,6785.689941,6785.689941,6785.689941,0,6785.689941
3/1/2001,6968.830078,6968.830078,6968.830078,6968.830078,1880700000,6968.830078
4/1/2001,6894.810059,6894.810059,6894.810059,6894.810059,2169400000,6894.810059
5/1/2001,6774.060059,6774.060059,6774.060059,6774.060059,1430800000,6774.060059
8/1/2001,6759.049805,6759.049805,6759.049805,6759.049805,1115500000,6759.049805
9/1/2001,6754.819824,6754.819824,6754.819824,6754.819824,1191300000,6754.819824
10/1/2001,6802.399902,6802.399902,6802.399902,6802.399902,1296500000,6802.399902
11/1/2001,6835.490234,6835.490234,6835.490234,6835.490234,1411200000,6835.490234
12/1/2001,6813.290039,6813.290039,6813.290039,6813.290039,1276000000,6813.290039
16/01/2001,6874.830078,6874.830078,6874.830078,6874.830078,1205700000,6874.830078
17/01/2001,6852.410156,6852.410156,6852.410156,6852.410156,1349100000,6852.410156
18/01/2001,6889,6889,6889,6889,1445000000,6889
19/01/2001,6836.660156,6836.660156,6836.660156,6836.660156,1407800000,6836.660156
22/01/2001,6853.790039,6853.790039,6853.790039,6853.790039,1164000000,6853.790039
23/01/2001,6928.120117,6928.120117,6928.120117,6928.120117,1232600000,6928.120117
24/01/2001,6939.120117,6939.120117,6939.120117,6939.120117,1309000000,6939.120117
25/01/2001,6961.430176,6961.430176,6961.430176,6961.430176,1258000000,6961.430176
26/01/2001,6931.189941,6931.189941,6931.189941,6931.189941,1084500000,6931.189941
29/01/2001,6959.419922,6959.419922,6959.419922,6959.419922,1053100000,6959.419922
30/01/2001,7022.970215,7022.970215,7022.970215,7022.970215,1149800000,7022.970215
31/01/2001,7017.149902,7017.149902,7017.149902,7017.149902,1295300000,7017.149902
1/2/2001,7048.129883,7048.129883,7048.129883,7048.129883,1118800000,7048.129883
2/2/2001,6980.990234,6980.990234,6980.990234,6980.990234,1048400000,6980.990234
5/2/2001,7016.72998,7016.72998,7016.72998,7016.72998,1013000000,7016.72998
6/2/2001,7002.560059,7002.560059,7002.560059,7002.560059,1059600000,7002.560059
7/2/2001,6974.430176,6974.430176,6974.430176,6974.430176,1158300000,6974.430176
8/2/2001,6954.97998,6954.97998,6954.97998,6954.97998,1107200000,6954.97998
9/2/2001,6907.609863,6907.609863,6907.609863,6907.609863,1075500000,6907.609863
12/2/2001,6989.129883,6989.129883,6989.129883,6989.129883,1012300000,6989.129883
13/02/2001,6954.549805,6954.549805,6954.549805,6954.549805,1075200000,6954.549805
14/02/2001,6894.390137,6894.390137,6894.390137,6894.390137,1150300000,6894.390137
15/02/2001,6919.97998,6919.97998,6919.97998,6919.97998,1153700000,6919.97998
16/02/2001,6850.509766,6850.509766,6850.509766,6850.509766,1257200000,6850.509766
20/02/2001,6781.359863,6781.359863,6781.359863,6781.359863,1112200000,6781.359863
21/02/2001,6658.700195,6658.700195,6658.700195,6658.700195,1208500000,6658.700195
22/02/2001,6636.279785,6636.279785,6636.279785,6636.279785,1365900000,6636.279785
23/02/2001,6587.430176,6587.430176,6587.430176,6587.430176,1231300000,6587.430176
26/02/2001,6708.930176,6708.930176,6708.930176,6708.930176,1130800000,6708.930176
27/02/2001,6698.040039,6698.040039,6698.040039,6698.040039,1114100000,6698.040039
28/02/2001,6629.089844,6629.089844,6629.089844,6629.089844,1225300000,6629.089844
1/3/2001,6610.169922,6610.169922,6610.169922,6610.169922,1294900000,6610.169922
2/3/2001,6628.350098,6628.350098,6628.350098,6628.350098,1294000000,6628.350098
5/3/2001,6649.290039,6649.290039,6649.290039,6649.290039,929200000,6649.290039
6/3/2001,6684.5,6684.5,6684.5,6684.5,1091800000,6684.5
7/3/2001,6721.830078,6721.830078,6721.830078,6721.830078,1132200000,6721.830078
8/3/2001,6759.259766,6759.259766,6759.259766,6759.259766,1114100000,6759.259766
9/3/2001,6650.77002,6650.77002,6650.77002,6650.77002,1085900000,6650.77002
12/3/2001,6407.359863,6407.359863,6407.359863,6407.359863,1229000000,6407.359863
13/03/2001,6443,6443,6443,6443,1360900000,6443
14/03/2001,6278.259766,6278.259766,6278.259766,6278.259766,1397400000,6278.259766
15/03/2001,6332.080078,6332.080078,6332.080078,6332.080078,1259500000,6332.080078
16/03/2001,6213.759766,6213.759766,6213.759766,6213.759766,1543560000,6213.759766
19/03/2001,6303.740234,6303.740234,6303.740234,6303.740234,1126200000,6303.740234
20/03/2001,6201.919922,6201.919922,6201.919922,6201.919922,1235900000,6201.919922
21/03/2001,6081.379883,6081.379883,6081.379883,6081.379883,1346300000,6081.379883
22/03/2001,5988.430176,5988.430176,5988.430176,5988.430176,1723950000,5988.430176
23/03/2001,6110.240234,6110.240234,6110.240234,6110.240234,1364900000,6110.240234
26/03/2001,6206.890137,6206.890137,6206.890137,6206.890137,1114000000,6206.890137
27/03/2001,6340.959961,6340.959961,6340.959961,6340.959961,1314200000,6340.959961
28/03/2001,6239.140137,6239.140137,6239.140137,6239.140137,1333400000,6239.140137
29/03/2001,6224.540039,6224.540039,6224.540039,6224.540039,1234500000,6224.540039
30/03/2001,6298.350098,6298.350098,6298.350098,6298.350098,1280800000,6298.350098
2/4/2001,6230.990234,6230.990234,6230.990234,6230.990234,1204200000,6230.990234
3/4/2001,6049.02002,6049.02002,6049.02002,6049.02002,1386100000,6049.02002
4/4/2001,6055.680176,6055.680176,6055.680176,6055.680176,1425590000,6055.680176
5/4/2001,6265.459961,6265.459961,6265.459961,6265.459961,1368000000,6265.459961
6/4/2001,6164.799805,6164.799805,6164.799805,6164.799805,1266800000,6164.799805
9/4/2001,6214.080078,6214.080078,6214.080078,6214.080078,1062800000,6214.080078
10/4/2001,6342.439941,6342.439941,6342.439941,6342.439941,1349600000,6342.439941
11/4/2001,6291.370117,6291.370117,6291.370117,6291.370117,1290300000,6291.370117
12/4/2001,6362.640137,6362.640137,6362.640137,6362.640137,1102000000,6362.640137
16/04/2001,6368.77002,6368.77002,6368.77002,6368.77002,913900000,6368.77002
17/04/2001,6437.080078,6437.080078,6437.080078,6437.080078,1109600000,6437.080078
18/04/2001,6619.370117,6619.370117,6619.370117,6619.370117,1918900000,6619.370117
19/04/2001,6649.080078,6649.080078,6649.080078,6649.080078,1486800000,6649.080078
20/04/2001,6591.129883,6591.129883,6591.129883,6591.129883,1338700000,6591.129883
23/04/2001,6542.709961,6542.709961,6542.709961,6542.709961,1012600000,6542.709961
24/04/2001,6491.950195,6491.950195,6491.950195,6491.950195,1216500000,6491.950195
25/04/2001,6592.720215,6592.720215,6592.720215,6592.720215,1203600000,6592.720215
26/04/2001,6654.680176,6654.680176,6654.680176,6654.680176,1345200000,6654.680176
27/04/2001,6742.22998,6742.22998,6742.22998,6742.22998,1091300000,6742.22998
30/04/2001,6712.52002,6712.52002,6712.52002,6712.52002,1226000000,6712.52002
1/5/2001,6778.180176,6778.180176,6778.180176,6778.180176,1181300000,6778.180176
2/5/2001,6754.819824,6754.819824,6754.819824,6754.819824,1342200000,6754.819824
3/5/2001,6687.040039,6687.040039,6687.040039,6687.040039,1137900000,6687.040039
4/5/2001,6767.720215,6767.720215,6767.720215,6767.720215,1082100000,6767.720215
7/5/2001,6756.830078,6756.830078,6756.830078,6756.830078,949000000,6756.830078
8/5/2001,6730.290039,6730.290039,6730.290039,6730.290039,1006300000,6730.290039
9/5/2001,6727.959961,6727.959961,6727.959961,6727.959961,1132400000,6727.959961
10/5/2001,6745.930176,6745.930176,6745.930176,6745.930176,1056700000,6745.930176
11/5/2001,6699.939941,6699.939941,6699.939941,6699.939941,906200000,6699.939941
14/05/2001,6730.5,6730.5,6730.5,6730.5,858200000,6730.5
15/05/2001,6740.009766,6740.009766,6740.009766,6740.009766,1071800000,6740.009766
16/05/2001,6901.790039,6901.790039,6901.790039,6901.790039,1405300000,6901.790039
17/05/2001,6928.439941,6928.439941,6928.439941,6928.439941,1355600000,6928.439941
18/05/2001,6948.529785,6948.529785,6948.529785,6948.529785,1130800000,6948.529785
21/05/2001,7016.299805,7016.299805,7016.299805,7016.299805,1174900000,7016.299805
22/05/2001,6993.359863,6993.359863,6993.359863,6993.359863,1260400000,6993.359863
23/05/2001,6903.589844,6903.589844,6903.589844,6903.589844,1134800000,6903.589844
24/05/2001,6904.430176,6904.430176,6904.430176,6904.430176,1100700000,6904.430176
25/05/2001,6842.580078,6842.580078,6842.580078,6842.580078,828100000,6842.580078
